,day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
2049,-1,102400,KELP,2019.0,23.0,,,,,2022.0,23.0,,,,,2020.5,23.166015625
2050,-1,102500,KELP,2019.0,29.0,,,,,2022.0,29.0,,,,,2020.5,22.4814453125
2051,-1,102500,RAINFOREST_RESIN,9996.0,2.0,9995.0,27.0,,,10002.0,9.0,10004.0,2.0,10005.0,27.0,9999.0,644.0
2052,-1,102600,KELP,2018.0,25.0,,,,,2021.0,25.0,,,,,2019.5,27.5341796875
2053,-1,102600,RAINFOREST_RESIN,9998.0,9.0,9996.0,2.0,9995.0,23.0,10004.0,2.0,10005.0,23.0,,,10001.0,644.0
2054,-1,102700,RAINFOREST_RESIN,9995.0,21.0,,,,,10005.0,21.0,,,,,10000.0,644.0
2055,-1,102700,KELP,2018.0,21.0,,,,,2022.0,21.0,,,,,2020.0,26.2099609375
2056,-1,102800,RAINFOREST_RESIN,9996.0,2.0,9995.0,26.0,,,10004.0,2.0,10005.0,26.0,,,10000.0,644.0
2057,-1,102800,KELP,2018.0,28.0,,,,,2022.0,28.0,,,,,2020.0,25.43359375
2058,-1,102900,KELP,2020.0,4.0,2019.0,4.0,2018.0,28.0,2021.0,1.0,2022.0,27.0,,,2020.5,26.3173828125
2059,-1,102900,RAINFOREST_RESIN,9996.0,1.0,9995.0,27.0,,,10004.0,1.0,10005.0,27.0,,,10000.0,644.0
2060,-1,103000,KELP,2018.0,31.0,,,,,2020.0,4.0,2021.0,1.0,2022.0,30.0,2019.0,26.267578125
2061,-1,103000,RAINFOREST_RESIN,9996.0,1.0,9995.0,30.0,,,10004.0,1.0,10005.0,30.0,,,10000.0,644.0
2062,-1,103100,RAINFOREST_RESIN,9996.0,1.0,9995.0,26.0,,,10004.0,1.0,10005.0,26.0,,,10000.0,644.0
2063,-1,103100,KELP,2020.0,1.0,2018.0,27.0,,,2022.0,27.0,,,,,2021.0,25.7802734375
2064,-1,103200,RAINFOREST_RESIN,9998.0,5.0,9995.0,27.0,,,10005.0,27.0,,,,,10001.5,644.0
2065,-1,103200,KELP,2019.0,6.0,2018.0,27.0,,,2022.0,27.0,,,,,2020.5,25.94921875
2066,-1,103300,KELP,2019.0,34.0,,,,,2022.0,26.0,,,,,2020.5,23.1796875
2067,-1,103300,RAINFOREST_RESIN,9996.0,1.0,9995.0,25.0,,,10004.0,1.0,10005.0,25.0,,,10000.0,644.0
2068,-1,103400,KELP,2018.0,32.0,,,,,2019.0,1.0,2020.0,5.0,2022.0,32.0,2018.5,24.4208984375
2069,-1,103400,RAINFOREST_RESIN,9998.0,9.0,9996.0,2.0,9995.0,30.0,10000.0,4.0,10004.0,2.0,10005.0,30.0,9999.0,644.0
2070,-1,103500,RAINFOREST_RESIN,9996.0,1.0,9995.0,27.0,,,10004.0,1.0,10005.0,27.0,,,10000.0,644.0
2071,-1,103500,KELP,2019.0,8.0,2018.0,28.0,,,2020.0,9.0,2022.0,28.0,,,2019.5,24.2783203125
2072,-1,103600,RAINFOREST_RESIN,9996.0,2.0,9995.0,25.0,,,10004.0,2.0,10005.0,25.0,,,10000.0,644.0
2073,-1,103600,KELP,2018.0,27.0,,,,,2022.0,27.0,,,,,2020.0,24.259765625
2074,-1,103700,KELP,2019.0,1.0,2018.0,24.0,,,2022.0,25.0,,,,,2020.5,23.46875
2075,-1,103700,RAINFOREST_RESIN,9996.0,1.0,9995.0,24.0,,,10004.0,1.0,10005.0,24.0,,,10000.0,644.0
2076,-1,103800,KELP,2018.0,26.0,,,,,2020.0,7.0,2022.0,26.0,,,2019.0,23.7080078125
2077,-1,103800,RAINFOREST_RESIN,9998.0,5.0,9995.0,26.0,,,10005.0,26.0,,,,,10001.5,644.0
2078,-1,103900,RAINFOREST_RESIN,9996.0,2.0,9995.0,22.0,,,10002.0,7.0,10004.0,2.0,10005.0,22.0,9999.0,644.0
2079,-1,103900,KELP,2019.0,2.0,2018.0,22.0,,,2022.0,24.0,,,,,2020.5,23.8740234375
2080,-1,104000,RAINFOREST_RESIN,9995.0,27.0,,,,,10005.0,27.0,,,,,10000.0,644.0
2081,-1,104000,KELP,2020.0,1.0,2018.0,27.0,,,2022.0,27.0,,,,,2021.0,25.103515625
2082,-1,104100,KELP,2019.0,28.0,,,,,2022.0,28.0,,,,,2020.5,20.9189453125
2083,-1,104100,RAINFOREST_RESIN,9996.0,1.0,9995.0,27.0,,,10004.0,1.0,10005.0,27.0,,,10000.0,644.0
2084,-1,104200,KELP,2019.0,23.0,,,,,2021.0,7.0,2022.0,24.0,,,2020.0,22.84375
2085,-1,104200,RAINFOREST_RESIN,9996.0,1.0,9995.0,23.0,,,10004.0,1.0,10005.0,23.0,,,10000.0,644.0
2086,-1,104300,RAINFOREST_RESIN,9995.0,22.0,,,,,10005.0,22.0,,,,,10000.0,644.0
2087,-1,104300,KELP,2019.0,21.0,,,,,2022.0,22.0,,,,,2020.5,20.0380859375
2088,-1,104400,RAINFOREST_RESIN,9996.0,1.0,9995.0,28.0,,,10004.0,1.0,10005.0,28.0,,,10000.0,644.0
2089,-1,104400,KELP,2019.0,29.0,,,,,2022.0,29.0,,,,,2020.5,21.1796875
2090,-1,104500,KELP,2019.0,26.0,,,,,2022.0,26.0,,,,,2020.5,22.109375
2091,-1,104500,RAINFOREST_RESIN,9996.0,1.0,9995.0,25.0,,,10004.0,1.0,10005.0,25.0,,,10000.0,644.0
2092,-1,104600,KELP,2019.0,28.0,,,,,2022.0,27.0,,,,,2020.5,20.8994140625
2093,-1,104600,RAINFOREST_RESIN,9996.0,2.0,9995.0,25.0,,,10002.0,4.0,10004.0,2.0,10005.0,25.0,9999.0,644.0
2094,-1,104700,RAINFOREST_RESIN,10002.0,1.0,9996.0,1.0,9995.0,30.0,10004.0,1.0,10005.0,30.0,,,10003.0,644.0
2095,-1,104700,KELP,2019.0,32.0,,,,,2022.0,31.0,,,,,2020.5,21.365234375
2096,-1,104800,RAINFOREST_RESIN,9996.0,2.0,9995.0,26.0,,,10004.0,2.0,10005.0,26.0,,,10000.0,646.0
2097,-1,104800,KELP,2019.0,34.0,,,,,2022.0,28.0,,,,,2020.5,21.736328125
2098,-1,104900,KELP,2019.0,26.0,,,,,2021.0,4.0,2022.0,26.0,,,2020.0,21.26171875
2099,-1,104900,RAINFOREST_RESIN,9996.0,2.0,9995.0,24.0,,,10004.0,2.0,10005.0,24.0,,,10000.0,646.0
2100,-1,105000,KELP,2018.0,21.0,,,,,2022.0,21.0,,,,,2020.0,24.18359375
2101,-1,105000,RAINFOREST_RESIN,9995.0,21.0,,,,,10002.0,2.0,10005.0,21.0,,,9998.5,646.0
2102,-1,105100,RAINFOREST_RESIN,9996.0,2.0,9995.0,30.0,,,10004.0,2.0,10005.0,30.0,,,10000.0,646.0
2103,-1,105100,KELP,2019.0,8.0,2018.0,32.0,,,2022.0,32.0,,,,,2020.5,24.330078125
2104,-1,105200,RAINFOREST_RESIN,9998.0,5.0,9996.0,1.0,9995.0,25.0,10004.0,1.0,10005.0,25.0,,,10001.0,646.0
2105,-1,105200,KELP,2020.0,7.0,2018.0,26.0,,,2022.0,26.0,,,,,2021.0,25.697265625
2106,-1,105300,KELP,2020.0,1.0,2018.0,27.0,,,2021.0,27.0,,,,,2020.5,27.5146484375
2107,-1,105300,RAINFOREST_RESIN,9996.0,2.0,9995.0,25.0,,,10002.0,9.0,10004.0,2.0,10005.0,25.0,9999.0,646.0
2108,-1,105400,KELP,2018.0,30.0,,,,,2021.0,24.0,,,,,2019.5,27.99609375
2109,-1,105400,RAINFOREST_RESIN,10002.0,1.0,9995.0,24.0,,,10005.0,24.0,,,,,10003.5,646.0
2110,-1,105500,RAINFOREST_RESIN,9998.0,1.0,9995.0,28.0,,,10005.0,28.0,,,,,10001.5,648.0
2111,-1,105500,KELP,2018.0,28.0,,,,,2020.0,2.0,2021.0,28.0,,,2019.0,28.666015625
2112,-1,105600,RAINFOREST_RESIN,9998.0,8.0,9995.0,30.0,,,10005.0,30.0,,,,,10001.5,648.0
2113,-1,105600,KELP,2020.0,1.0,2018.0,30.0,,,2021.0,30.0,,,,,2020.5,28.330078125
2114,-1,105700,KELP,2020.0,1.0,2018.0,1.0,2017.0,28.0,2021.0,29.0,,,,,2020.5,31.763671875
2115,-1,105700,RAINFOREST_RESIN,9998.0,8.0,9996.0,1.0,9995.0,28.0,10004.0,1.0,10005.0,28.0,,,10001.0,648.0
2116,-1,105800,KELP,2020.0,7.0,2018.0,28.0,,,2021.0,28.0,,,,,2020.5,29.666015625
2117,-1,105800,RAINFOREST_RESIN,10002.0,3.0,9996.0,2.0,9995.0,26.0,10004.0,2.0,10005.0,26.0,,,10003.0,648.0
2118,-1,105900,RAINFOREST_RESIN,9996.0,1.0,9995.0,23.0,,,10004.0,1.0,10005.0,23.0,,,10000.0,654.0
2119,-1,105900,KELP,2018.0,24.0,,,,,2021.0,24.0,,,,,2019.5,27.8427734375
2120,-1,106000,RAINFOREST_RESIN,9995.0,22.0,,,,,10005.0,22.0,,,,,10000.0,654.0
2121,-1,106000,KELP,2018.0,18.0,,,,,2021.0,22.0,,,,,2019.5,28.3193359375
2122,-1,106100,KELP,2018.0,24.0,,,,,2020.0,7.0,2021.0,24.0,,,2019.0,28.6552734375
2123,-1,106100,RAINFOREST_RESIN,9996.0,2.0,9995.0,22.0,,,10004.0,2.0,10005.0,22.0,,,10000.0,654.0
2124,-1,106200,RAINFOREST_RESIN,9996.0,2.0,9995.0,21.0,,,10004.0,2.0,10005.0,21.0,,,10000.0,654.0
2125,-1,106200,KELP,2018.0,23.0,,,,,2021.0,23.0,,,,,2019.5,29.5244140625
2126,-1,106300,KELP,2018.0,32.0,,,,,2019.0,4.0,2021.0,28.0,,,2018.5,28.1552734375
2127,-1,106300,RAINFOREST_RESIN,9996.0,2.0,9995.0,26.0,,,9998.0,2.0,10000.0,4.0,10004.0,2.0,9997.0,654.0
2128,-1,106400,RAINFOREST_RESIN,9998.0,10.0,9996.0,1.0,9995.0,22.0,10000.0,6.0,10004.0,1.0,10005.0,22.0,9999.0,658.0
2129,-1,106400,KELP,2018.0,23.0,,,,,2019.0,6.0,2020.0,8.0,2022.0,23.0,2018.5,25.875
2130,-1,106500,KELP,2018.0,20.0,,,,,2020.0,4.0,2022.0,20.0,,,2019.0,24.640625
2131,-1,106500,RAINFOREST_RESIN,9995.0,20.0,,,,,10005.0,20.0,,,,,10000.0,658.0
2132,-1,106600,RAINFOREST_RESIN,9995.0,30.0,,,,,9998.0,4.0,10005.0,30.0,,,9996.5,658.0
2133,-1,106600,KELP,2018.0,30.0,,,,,2020.0,6.0,2022.0,30.0,,,2019.0,24.736328125
2134,-1,106700,KELP,2018.0,30.0,,,,,2022.0,30.0,,,,,2020.0,24.767578125
2135,-1,106700,RAINFOREST_RESIN,9996.0,2.0,9995.0,28.0,,,9998.0,1.0,10004.0,2.0,10005.0,28.0,9997.0,666.0
2136,-1,106800,RAINFOREST_RESIN,10002.0,1.0,9998.0,9.0,9996.0,1.0,10004.0,1.0,10005.0,30.0,,,10003.0,668.0
2137,-1,106800,KELP,2019.0,3.0,2018.0,30.0,,,2022.0,31.0,,,,,2020.5,24.09765625
2138,-1,106900,KELP,2018.0,29.0,,,,,2022.0,29.0,,,,,2020.0,26.392578125
2139,-1,106900,RAINFOREST_RESIN,9995.0,29.0,,,,,10005.0,29.0,,,,,10000.0,670.0
2140,-1,107000,RAINFOREST_RESIN,9996.0,1.0,9995.0,25.0,,,10004.0,1.0,10005.0,25.0,,,10000.0,670.0
2141,-1,107000,KELP,2018.0,26.0,,,,,2019.0,2.0,2022.0,26.0,,,2018.5,25.671875
2142,-1,107100,KELP,2018.0,22.0,,,,,2022.0,22.0,,,,,2020.0,26.1396484375
2143,-1,107100,RAINFOREST_RESIN,9995.0,22.0,,,,,9998.0,1.0,10005.0,22.0,,,9996.5,670.0
2144,-1,107200,RAINFOREST_RESIN,9998.0,1.0,9996.0,1.0,9995.0,24.0,10004.0,1.0,10005.0,24.0,,,10001.0,672.0
2145,-1,107200,KELP,2018.0,25.0,,,,,2020.0,2.0,2022.0,25.0,,,2019.0,25.2451171875
2146,-1,107300,KELP,2018.0,25.0,,,,,2021.0,25.0,,,,,2019.5,27.7646484375
2147,-1,107300,RAINFOREST_RESIN,9996.0,2.0,9995.0,23.0,,,10004.0,2.0,10005.0,23.0,,,10000.0,672.0
2148,-1,107400,RAINFOREST_RESIN,9995.0,25.0,,,,,10005.0,25.0,,,,,10000.0,672.0
2149,-1,107400,KELP,2019.0,6.0,2018.0,25.0,,,2022.0,25.0,,,,,2020.5,26.2412109375
2150,-1,107500,KELP,2018.0,25.0,,,,,2022.0,25.0,,,,,2020.0,26.6630859375
2151,-1,107500,RAINFOREST_RESIN,9995.0,25.0,,,,,10002.0,5.0,10005.0,25.0,,,9998.5,672.0
2152,-1,107600,RAINFOREST_RESIN,9998.0,3.0,9996.0,1.0,9995.0,30.0,10004.0,1.0,10005.0,30.0,,,10001.0,672.0
2153,-1,107600,KELP,2018.0,31.0,,,,,2020.0,4.0,2021.0,31.0,,,2019.0,26.931640625
2154,-1,107700,KELP,2018.0,24.0,,,,,2021.0,24.0,,,,,2019.5,31.11328125
2155,-1,107700,RAINFOREST_RESIN,9996.0,2.0,9995.0,22.0,,,10004.0,2.0,10005.0,22.0,,,10000.0,672.0
2156,-1,107800,RAINFOREST_RESIN,9996.0,2.0,9995.0,20.0,,,10002.0,8.0,10004.0,2.0,10005.0,20.0,9999.0,672.0
2157,-1,107800,KELP,2018.0,22.0,,,,,2021.0,22.0,,,,,2019.5,30.7802734375
2158,-1,107900,KELP,2018.0,1.0,2017.0,28.0,,,2021.0,29.0,,,,,2019.5,31.466796875
2159,-1,107900,RAINFOREST_RESIN,9996.0,1.0,9995.0,28.0,,,10002.0,4.0,10004.0,1.0,10005.0,28.0,9999.0,672.0
2160,-1,108000,RAINFOREST_RESIN,9996.0,1.0,9995.0,26.0,,,9998.0,11.0,10004.0,1.0,10005.0,26.0,9997.0,672.0
2161,-1,108000,KELP,2018.0,1.0,2017.0,26.0,,,2021.0,27.0,,,,,2019.5,31.36328125
2162,-1,108100,KELP,2018.0,25.0,,,,,2021.0,25.0,,,,,2019.5,31.1337890625
2163,-1,108100,RAINFOREST_RESIN,9995.0,25.0,,,,,9998.0,1.0,10005.0,25.0,,,9996.5,694.0
2164,-1,108200,RAINFOREST_RESIN,9996.0,2.0,9995.0,29.0,,,10004.0,2.0,10005.0,29.0,,,10000.0,696.0
2165,-1,108200,KELP,2017.0,31.0,,,,,2019.0,1.0,2021.0,31.0,,,2018.0,32.7158203125
2166,-1,108300,KELP,2017.0,21.0,,,,,2021.0,21.0,,,,,2019.0,33.90625
2167,-1,108300,RAINFOREST_RESIN,9995.0,21.0,,,,,10005.0,21.0,,,,,10000.0,696.0
2168,-1,108400,RAINFOREST_RESIN,9996.0,1.0,9995.0,25.0,,,10002.0,8.0,10004.0,1.0,10005.0,25.0,9999.0,696.0
2169,-1,108400,KELP,2019.0,1.0,2017.0,26.0,,,2020.0,26.0,,,,,2019.5,38.041015625
2170,-1,108500,KELP,2017.0,24.0,,,,,2020.0,25.0,,,,,2018.5,37.90625
2171,-1,108500,RAINFOREST_RESIN,9996.0,2.0,9995.0,23.0,,,10004.0,2.0,10005.0,23.0,,,10000.0,696.0
2172,-1,108600,RAINFOREST_RESIN,9996.0,1.0,9995.0,26.0,,,9998.0,4.0,10004.0,1.0,10005.0,26.0,9997.0,696.0
2173,-1,108600,KELP,2017.0,27.0,,,,,2020.0,27.0,,,,,2018.5,35.3046875
2174,-1,108700,KELP,2017.0,23.0,,,,,2020.0,23.0,,,,,2018.5,35.3798828125
2175,-1,108700,RAINFOREST_RESIN,9995.0,23.0,,,,,10005.0,23.0,,,,,10000.0,704.0
2176,-1,108800,KELP,2017.0,20.0,,,,,2020.0,20.0,,,,,2018.5,36.2939453125
2177,-1,108800,RAINFOREST_RESIN,9995.0,20.0,,,,,10005.0,20.0,,,,,10000.0,704.0
2178,-1,108900,RAINFOREST_RESIN,9996.0,1.0,9995.0,30.0,,,10004.0,1.0,10005.0,30.0,,,10000.0,704.0
2179,-1,108900,KELP,2017.0,31.0,,,,,2021.0,31.0,,,,,2019.0,33.6552734375
2180,-1,109000,RAINFOREST_RESIN,9995.0,20.0,,,,,10002.0,2.0,10005.0,20.0,,,9998.5,704.0
2181,-1,109000,KELP,2018.0,4.0,2017.0,20.0,,,2021.0,20.0,,,,,2019.5,34.12109375
2182,-1,109100,KELP,2017.0,27.0,,,,,2019.0,5.0,2021.0,28.0,,,2018.0,33.466796875
2183,-1,109100,RAINFOREST_RESIN,9996.0,1.0,9995.0,27.0,,,10004.0,1.0,10005.0,27.0,,,10000.0,704.0
2184,-1,109200,KELP,2017.0,27.0,,,,,2021.0,27.0,,,,,2019.0,33.5029296875
2185,-1,109200,RAINFOREST_RESIN,9998.0,2.0,9996.0,2.0,9995.0,25.0,10004.0,2.0,10005.0,25.0,,,10001.0,704.0
2186,-1,109300,RAINFOREST_RESIN,9995.0,21.0,,,,,10005.0,21.0,,,,,10000.0,704.0
2187,-1,109300,KELP,2017.0,22.0,,,,,2020.0,21.0,,,,,2018.5,34.7724609375
2188,-1,109400,RAINFOREST_RESIN,9995.0,21.0,,,,,10005.0,21.0,,,,,10000.0,704.0
2189,-1,109400,KELP,2017.0,21.0,,,,,2021.0,21.0,,,,,2019.0,33.1572265625
2190,-1,109500,KELP,2018.0,33.0,,,,,2021.0,30.0,,,,,2019.5,29.337890625
2191,-1,109500,RAINFOREST_RESIN,9996.0,2.0,9995.0,28.0,,,10004.0,2.0,10005.0,28.0,,,10000.0,704.0
2192,-1,109600,KELP,2018.0,29.0,,,,,2021.0,29.0,,,,,2019.5,27.21484375
2193,-1,109600,RAINFOREST_RESIN,9996.0,2.0,9995.0,27.0,,,9998.0,1.0,10004.0,2.0,10005.0,27.0,9997.0,704.0
2194,-1,109700,RAINFOREST_RESIN,9996.0,1.0,9995.0,26.0,,,10004.0,1.0,10005.0,26.0,,,10000.0,706.0
2195,-1,109700,KELP,2018.0,26.0,,,,,2021.0,27.0,,,,,2019.5,27.8125
2196,-1,109800,RAINFOREST_RESIN,10002.0,1.0,9996.0,2.0,9995.0,22.0,10004.0,2.0,10005.0,22.0,,,10003.0,706.0
2197,-1,109800,KELP,2018.0,24.0,,,,,2021.0,24.0,,,,,2019.5,27.384765625
2198,-1,109900,KELP,2018.0,27.0,,,,,2021.0,27.0,,,,,2019.5,26.7861328125
2199,-1,109900,RAINFOREST_RESIN,10002.0,1.0,9995.0,27.0,,,10005.0,27.0,,,,,10003.5,708.0
2200,-1,110000,KELP,2018.0,22.0,,,,,2021.0,22.0,,,,,2019.5,26.9111328125
2201,-1,110000,RAINFOREST_RESIN,9996.0,1.0,9995.0,21.0,,,10004.0,1.0,10005.0,21.0,,,10000.0,710.0
2202,-1,110100,RAINFOREST_RESIN,9996.0,1.0,9995.0,23.0,,,10004.0,1.0,10005.0,23.0,,,10000.0,710.0
2203,-1,110100,KELP,2018.0,23.0,,,,,2021.0,24.0,,,,,2019.5,27.4189453125
2204,-1,110200,RAINFOREST_RESIN,9995.0,20.0,,,,,10005.0,20.0,,,,,10000.0,710.0
2205,-1,110200,KELP,2018.0,20.0,,,,,2020.0,3.0,2021.0,20.0,,,2019.0,29.05859375
2206,-1,110300,KELP,2018.0,22.0,,,,,2021.0,22.0,,,,,2019.5,27.978515625
2207,-1,110300,RAINFOREST_RESIN,9996.0,2.0,9995.0,20.0,,,10004.0,2.0,10005.0,20.0,,,10000.0,710.0
2208,-1,110400,KELP,2018.0,23.0,,,,,2021.0,30.0,,,,,2019.5,27.2880859375
2209,-1,110400,RAINFOREST_RESIN,9995.0,30.0,,,,,10005.0,30.0,,,,,10000.0,710.0
2210,-1,110500,RAINFOREST_RESIN,9995.0,21.0,,,,,10005.0,21.0,,,,,10000.0,710.0
2211,-1,110500,KELP,2018.0,21.0,,,,,2022.0,21.0,,,,,2020.0,26.1884765625
2212,-1,110600,RAINFOREST_RESIN,10002.0,8.0,9995.0,28.0,,,10005.0,28.0,,,,,10003.5,710.0
2213,-1,110600,KELP,2020.0,1.0,2018.0,28.0,,,2022.0,28.0,,,,,2021.0,26.587890625
2214,-1,110700,KELP,2020.0,3.0,2018.0,26.0,,,2021.0,2.0,2022.0,24.0,,,2020.5,26.6435546875
2215,-1,110700,RAINFOREST_RESIN,9998.0,3.0,9996.0,2.0,9995.0,24.0,10004.0,2.0,10005.0,24.0,,,10001.0,726.0
2216,-1,110800,KELP,2018.0,30.0,,,,,2022.0,30.0,,,,,2020.0,25.0146484375
2217,-1,110800,RAINFOREST_RESIN,9995.0,30.0,,,,,10005.0,30.0,,,,,10000.0,726.0
2218,-1,110900,RAINFOREST_RESIN,9995.0,24.0,,,,,10005.0,24.0,,,,,10000.0,726.0
2219,-1,110900,KELP,2018.0,24.0,,,,,2022.0,24.0,,,,,2020.0,23.7333984375
2220,-1,111000,RAINFOREST_RESIN,9996.0,2.0,9995.0,22.0,,,9998.0,1.0,10004.0,2.0,10005.0,22.0,9997.0,726.0
2221,-1,111000,KELP,2021.0,1.0,2019.0,24.0,,,2022.0,24.0,,,,,2021.5,21.833984375
2222,-1,111100,KELP,2019.0,27.0,,,,,2022.0,27.0,,,,,2020.5,21.9091796875
2223,-1,111100,RAINFOREST_RESIN,9996.0,2.0,9995.0,25.0,,,9998.0,4.0,10004.0,2.0,10005.0,25.0,9997.0,728.0
2224,-1,111200,KELP,2019.0,22.0,,,,,2021.0,1.0,2022.0,22.0,,,2020.0,22.5634765625
2225,-1,111200,RAINFOREST_RESIN,9996.0,1.0,9995.0,21.0,,,10004.0,1.0,10005.0,21.0,,,10000.0,736.0
2226,-1,111300,RAINFOREST_RESIN,9996.0,1.0,9995.0,29.0,,,9998.0,3.0,10004.0,1.0,10005.0,29.0,9997.0,736.0
2227,-1,111300,KELP,2019.0,31.0,,,,,2022.0,30.0,,,,,2020.5,21.4013671875
2228,-1,111400,RAINFOREST_RESIN,9996.0,1.0,9995.0,23.0,,,10004.0,1.0,10005.0,23.0,,,10000.0,742.0
2229,-1,111400,KELP,2019.0,24.0,,,,,2022.0,24.0,,,,,2020.5,21.8896484375
2230,-1,111500,KELP,2021.0,1.0,2019.0,28.0,,,2022.0,22.0,,,,,2021.5,22.0361328125
2231,-1,111500,RAINFOREST_RESIN,9996.0,1.0,9995.0,21.0,,,10004.0,1.0,10005.0,21.0,,,10000.0,742.0
2232,-1,111600,KELP,2019.0,39.0,,,,,2022.0,32.0,,,,,2020.5,22.4423828125
2233,-1,111600,RAINFOREST_RESIN,9996.0,2.0,9995.0,30.0,,,10004.0,2.0,10005.0,30.0,,,10000.0,742.0
2234,-1,111700,RAINFOREST_RESIN,9996.0,2.0,9995.0,20.0,,,10004.0,2.0,10005.0,20.0,,,10000.0,742.0
2235,-1,111700,KELP,2019.0,24.0,,,,,2022.0,22.0,,,,,2020.5,21.4736328125
2236,-1,111800,RAINFOREST_RESIN,9995.0,22.0,,,,,10005.0,22.0,,,,,10000.0,742.0
2237,-1,111800,KELP,2019.0,28.0,,,,,2022.0,22.0,,,,,2020.5,21.201171875
2238,-1,111900,KELP,2019.0,22.0,,,,,2022.0,22.0,,,,,2020.5,22.751953125
2239,-1,111900,RAINFOREST_RESIN,9996.0,2.0,9995.0,20.0,,,10002.0,5.0,10004.0,2.0,10005.0,20.0,9999.0,742.0
2240,-1,112000,KELP,2018.0,26.0,,,,,2020.0,4.0,2021.0,26.0,,,2019.0,27.6376953125
2241,-1,112000,RAINFOREST_RESIN,9996.0,2.0,9995.0,24.0,,,10004.0,2.0,10005.0,24.0,,,10000.0,742.0
2242,-1,112100,RAINFOREST_RESIN,9996.0,2.0,9995.0,20.0,,,9998.0,5.0,10002.0,7.0,10004.0,2.0,9997.0,742.0
2243,-1,112100,KELP,2018.0,22.0,,,,,2022.0,22.0,,,,,2020.0,25.2939453125
2244,-1,112200,RAINFOREST_RESIN,9998.0,1.0,9996.0,2.0,9995.0,26.0,10004.0,2.0,10005.0,26.0,,,10001.0,752.0
2245,-1,112200,KELP,2020.0,1.0,2018.0,28.0,,,2022.0,28.0,,,,,2021.0,25.7900390625
2246,-1,112300,KELP,2018.0,31.0,,,,,2021.0,26.0,,,,,2019.5,27.1044921875
2247,-1,112300,RAINFOREST_RESIN,9995.0,26.0,,,,,10005.0,26.0,,,,,10000.0,752.0
2248,-1,112400,KELP,2018.0,29.0,,,,,2021.0,29.0,,,,,2019.5,27.21484375
2249,-1,112400,RAINFOREST_RESIN,9998.0,9.0,9996.0,1.0,9995.0,28.0,10004.0,1.0,10005.0,28.0,,,10001.0,752.0
2250,-1,112500,RAINFOREST_RESIN,9996.0,2.0,9995.0,21.0,,,10002.0,3.0,10004.0,2.0,10005.0,21.0,9999.0,752.0
2251,-1,112500,KELP,2018.0,23.0,,,,,2021.0,23.0,,,,,2019.5,26.9736328125
2252,-1,112600,RAINFOREST_RESIN,9995.0,30.0,,,,,10005.0,30.0,,,,,10000.0,752.0
2253,-1,112600,KELP,2018.0,30.0,,,,,2021.0,30.0,,,,,2019.5,27.1611328125
2254,-1,112700,KELP,2018.0,29.0,,,,,2021.0,29.0,,,,,2019.5,28.9306640625
2255,-1,112700,RAINFOREST_RESIN,9996.0,1.0,9995.0,28.0,,,10002.0,7.0,10004.0,1.0,10005.0,28.0,9999.0,752.0
2256,-1,112800,KELP,2018.0,29.0,,,,,2021.0,22.0,,,,,2019.5,28.947265625
2257,-1,112800,RAINFOREST_RESIN,9995.0,22.0,,,,,10005.0,22.0,,,,,10000.0,752.0
2258,-1,112900,RAINFOREST_RESIN,9998.0,1.0,9996.0,2.0,9995.0,20.0,10004.0,2.0,10005.0,20.0,,,10001.0,752.0
2259,-1,112900,KELP,2018.0,22.0,,,,,2021.0,22.0,,,,,2019.5,29.1015625
2260,-1,113000,RAINFOREST_RESIN,10002.0,4.0,9996.0,1.0,9995.0,26.0,10004.0,1.0,10005.0,26.0,,,10003.0,752.0
2261,-1,113000,KELP,2018.0,27.0,,,,,2020.0,4.0,2021.0,27.0,,,2019.0,29.5068359375
2262,-1,113100,KELP,2018.0,21.0,,,,,2021.0,21.0,,,,,2019.5,27.33203125
2263,-1,113100,RAINFOREST_RESIN,9998.0,3.0,9996.0,1.0,9995.0,20.0,10004.0,1.0,10005.0,20.0,,,10001.0,760.0
2264,-1,113200,KELP,2018.0,38.0,,,,,2021.0,31.0,,,,,2019.5,30.5322265625
2265,-1,113200,RAINFOREST_RESIN,9996.0,2.0,9995.0,29.0,,,10002.0,10.0,10004.0,2.0,10005.0,29.0,9999.0,760.0
2266,-1,113300,RAINFOREST_RESIN,9996.0,2.0,9995.0,20.0,,,10004.0,2.0,10005.0,20.0,,,10000.0,760.0
2267,-1,113300,KELP,2018.0,17.0,,,,,2021.0,22.0,,,,,2019.5,29.994140625
2268,-1,113400,RAINFOREST_RESIN,9996.0,1.0,9995.0,20.0,,,10004.0,1.0,10005.0,20.0,,,10000.0,760.0
2269,-1,113400,KELP,2018.0,21.0,,,,,2021.0,21.0,,,,,2019.5,30.2099609375
2270,-1,113500,KELP,2018.0,21.0,,,,,2021.0,21.0,,,,,2019.5,29.802734375
2271,-1,113500,RAINFOREST_RESIN,9995.0,21.0,,,,,10005.0,21.0,,,,,10000.0,760.0
2272,-1,113600,KELP,2018.0,25.0,,,,,2021.0,25.0,,,,,2019.5,30.802734375
